question,student_id,teacher,single_first_score,model_avg_score,selected_baseline_score,three_way_core_score,final_calibrated_score,single_diff,avg_diff,selected_diff,core_diff,final_diff,single_abs_error,avg_abs_error,selected_abs_error,core_abs_error,final_abs_error,avg_gain_vs_single,selected_gain_vs_avg,final_gain_vs_selected,core_gain_vs_avg,residual_gain_vs_core,final_gain_vs_avg,final_gain_vs_single,route,sequential_outcome,baseline_serious_error,risk_captured_by_route,safe_pos,task_type,complex_derivation_task,upper_consensus_eligible,baseline_policy,baseline_score_source,std_dev,blank_rate,U_E,U_S,U_R,primary_risk,primary_mu,boundary_action,score_calibration_applied,score_calibration_correction,score_calibration_reason,score_calibration_lookup
CO_1,ANS_CO_76,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted_canonical_lock,False,False,True,mixed_or_unknown,False,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,hierarchical_canonical_full_credit,
CO_1,ANS_CO_87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.3,0.0,0.3,0.2,0.8,keep_baseline,False,0.0,not_configured,
CO_1,ANS_CO_88,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted_canonical_lock,False,False,True,mixed_or_unknown,False,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,hierarchical_canonical_full_credit,
CO_10,ANS_CO_1085,6.0,1.0,0.7,0.7,0.7,0.7,-5.0,-5.3,-5.3,-5.3,-5.3,5.0,5.3,5.3,5.3,5.3,-0.3,0.0,0.0,0.0,0.0,0.0,-0.3,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,True,model_avg,model_avg_score,0.4714,0.62,0.733333,0.333333,0.755556,0.607407,0.392593,keep_baseline,False,0.0,not_configured,
CO_10,ANS_CO_1082,15.0,12.0,12.0,12.0,12.0,12.0,-3.0,-3.0,-3.0,-3.0,-3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,True,model_avg,model_avg_score,0.0,0.12,0.2,0.0,0.266667,0.155556,0.844444,keep_baseline,False,0.0,not_configured,
CO_10,ANS_CO_1091,8.0,2.5,1.5,1.5,0.0,0.0,-5.5,-6.5,-6.5,-8.0,-8.0,5.5,6.5,6.5,8.0,8.0,-1.0,0.0,-1.5,-1.5,0.0,-1.5,-2.5,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,True,model_avg,model_avg_score,0.7071,0.25,0.4,0.5,0.511111,0.47037,0.52963,accept_structured_lower,False,0.0,not_configured,
CO_10,ANS_CO_1095,8.0,5.5,6.3,6.3,6.3,6.3,-2.5,-1.7,-1.7,-1.7,-1.7,2.5,1.7,1.7,1.7,1.7,0.8,0.0,0.0,0.0,0.0,0.0,0.8,BND,defer_human,False,False,False,algorithmic_or_mapping,True,True,model_avg,model_avg_score,1.1785,0.12,0.066667,0.833333,0.266667,0.388889,0.611111,keep_baseline,False,0.0,not_configured,
CO_10,ANS_CO_1101,12.0,6.0,6.5,6.5,6.5,6.5,-6.0,-5.5,-5.5,-5.5,-5.5,6.0,5.5,5.5,5.5,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,True,model_avg,model_avg_score,0.4082,0.12,0.233333,0.333333,0.233333,0.266666,0.733334,keep_baseline,False,0.0,not_configured,
CO_10,ANS_CO_1102,11.0,10.5,11.2,11.2,11.2,11.2,-0.5,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.3,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,True,model_avg,model_avg_score,0.6236,0.12,0.066667,0.5,0.066667,0.211111,0.788889,keep_baseline,False,0.0,not_configured,
CO_10,ANS_CO_1115,7.0,2.5,3.0,3.0,2.5,2.5,-4.5,-4.0,-4.0,-4.5,-4.5,4.5,4.0,4.0,4.5,4.5,0.5,0.0,-0.5,-0.5,0.0,-0.5,0.0,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,True,model_avg,model_avg_score,1.0801,0.38,0.466667,0.833333,0.533333,0.611111,0.388889,accept_structured_lower,False,0.0,not_configured,
CO_10,ANS_CO_1116,12.0,9.5,9.3,9.3,9.3,9.3,-2.5,-2.7,-2.7,-2.7,-2.7,2.5,2.7,2.7,2.7,2.7,-0.2,0.0,0.0,0.0,0.0,0.0,-0.2,POS,auto_accepted,True,False,False,algorithmic_or_mapping,True,True,model_avg,model_avg_score,0.2357,0.0,0.0,0.166667,0.066667,0.077778,0.922222,,False,0.0,not_configured,
CO_10,ANS_CO_1118,4.0,6.5,4.5,4.5,3.75,3.75,2.5,0.5,0.5,-0.25,-0.25,2.5,0.5,0.5,0.25,0.25,2.0,0.0,0.25,0.25,0.0,0.25,2.25,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,True,model_avg,model_avg_score,1.8708,0.12,0.2,1.0,0.4,0.533333,0.466667,accept_structured_lower,False,0.0,not_configured,
CO_10,ANS_CO_1181,6.0,2.0,1.7,1.7,1.7,1.7,-4.0,-4.3,-4.3,-4.3,-4.3,4.0,4.3,4.3,4.3,4.3,-0.3,0.0,0.0,0.0,0.0,0.0,-0.3,NEG,defer_human,True,True,False,algorithmic_or_mapping,True,True,model_avg,model_avg_score,0.4714,0.62,0.833333,0.333333,0.855556,0.674074,0.325926,,False,0.0,not_run_for_neg_route,
CO_11,ANS_CO_1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.44,0.533333,0.0,0.533333,0.355555,0.644445,keep_baseline,False,0.0,not_configured,
CO_11,ANS_CO_1202,7.0,7.0,4.7,4.7,4.7,4.7,0.0,-2.3,-2.3,-2.3,-2.3,0.0,2.3,2.3,2.3,2.3,-2.3,0.0,0.0,0.0,0.0,0.0,-2.3,BND,auto_kept_after_review,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.8409,0.33,0.3,1.0,0.522222,0.607407,0.392593,keep_baseline,False,0.0,not_configured,
CO_11,ANS_CO_1221,9.0,6.5,4.8,4.8,4.8,4.8,-2.5,-4.2,-4.2,-4.2,-4.2,2.5,4.2,4.2,4.2,4.2,-1.7,0.0,0.0,0.0,0.0,0.0,-1.7,BND,auto_kept_after_review,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.33,0.366667,1.0,0.511111,0.625926,0.374074,keep_baseline,False,0.0,not_configured,
CO_11,ANS_CO_1232,14.0,10.5,8.2,8.2,5.95,5.95,-3.5,-5.8,-5.8,-8.05,-8.05,3.5,5.8,5.8,8.05,8.05,-2.3,0.0,-2.25,-2.25,0.0,-2.25,-4.55,BND,auto_adjusted,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,2.0548,0.44,0.533333,1.0,0.588889,0.707407,0.292593,accept_structured_lower,False,0.0,not_configured,
CO_11,ANS_CO_1239,14.0,10.0,10.0,10.0,10.0,10.0,-4.0,-4.0,-4.0,-4.0,-4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2247,0.22,0.266667,1.0,0.338889,0.535185,0.464815,keep_baseline,False,0.0,not_configured,
CO_11,ANS_CO_1254,15.0,3.5,8.2,8.2,9.7,9.7,-11.5,-6.8,-6.8,-5.3,-5.3,11.5,6.8,6.8,5.3,5.3,4.7,0.0,1.5,1.5,0.0,1.5,6.2,BND,auto_adjusted,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,4.9385,0.33,0.45,1.0,0.638889,0.696296,0.303704,accept_structured_raise,False,0.0,not_configured,
CO_11,ANS_CO_1283,15.0,15.0,20.0,15.0,15.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-5.0,5.0,0.0,5.0,0.0,5.0,0.0,BND,auto_kept_after_review,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,7.0711,0.0,0.0,1.0,0.157895,0.385965,0.614035,keep_baseline,False,0.0,not_configured,
CO_11,ANS_CO_1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.67,0.8,0.0,0.8,0.533333,0.466667,keep_baseline,False,0.0,not_configured,
CO_11,ANS_CO_1300,5.0,1.0,1.0,1.0,1.0,1.0,-4.0,-4.0,-4.0,-4.0,-4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.56,0.7,0.0,0.7,0.466667,0.533333,keep_baseline,False,0.0,not_configured,
CO_11,ANS_CO_1312,15.0,13.5,14.0,14.0,14.0,14.0,-1.5,-1.0,-1.0,-1.0,-1.0,1.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,BND,auto_kept_after_review,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7071,0.11,0.1,0.5,0.1,0.233333,0.766667,keep_baseline,False,0.0,not_configured,
CO_12,ANS_CO_1334,16.0,5.5,6.8,6.8,6.8,6.8,-10.5,-9.2,-9.2,-9.2,-9.2,10.5,9.2,9.2,9.2,9.2,1.3,0.0,0.0,0.0,0.0,0.0,1.3,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.0274,0.17,0.16,0.5,0.333333,0.331111,0.668889,keep_baseline,False,0.0,not_configured,
CO_12,ANS_CO_1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.5,0.52,0.0,0.52,0.346667,0.653333,keep_baseline,False,0.0,not_configured,
CO_12,ANS_CO_1336,14.0,16.0,15.3,15.3,15.3,15.3,2.0,1.3,1.3,1.3,1.3,2.0,1.3,1.3,1.3,1.3,0.7,0.0,0.0,0.0,0.0,0.0,0.7,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.6236,0.0,0.0,0.3,0.106667,0.135556,0.864444,,False,0.0,not_configured,
CO_12,ANS_CO_1365,16.0,13.5,14.2,14.2,15.2,15.2,-2.5,-1.8,-1.8,-0.8,-0.8,2.5,1.8,1.8,0.8,0.8,0.7,0.0,1.0,1.0,0.0,1.0,1.7,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.3123,0.0,0.08,0.6,0.186667,0.288889,0.711111,accept_structured_raise,False,0.0,not_configured,
CO_12,ANS_CO_1366,17.0,12.5,14.0,14.0,19.0,19.0,-4.5,-3.0,-3.0,2.0,2.0,4.5,3.0,3.0,2.0,2.0,1.5,0.0,1.0,1.0,0.0,1.0,2.5,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,2.8577,0.0,0.1,1.0,0.293333,0.464444,0.535556,accept_structured_raise,False,0.0,not_configured,
CO_12,ANS_CO_1380,13.0,11.5,10.3,10.3,11.8,11.8,-1.5,-2.7,-2.7,-1.2,-1.2,1.5,2.7,2.7,1.2,1.2,-1.2,0.0,1.5,1.5,0.0,1.5,0.3,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,2.7789,0.0,0.0,1.0,0.106667,0.368889,0.631111,accept_structured_raise,False,0.0,not_configured,
CO_12,ANS_CO_1379,16.0,16.0,16.7,16.7,16.7,16.7,0.0,0.7,0.7,0.7,0.7,0.0,0.7,0.7,0.7,0.7,-0.7,0.0,0.0,0.0,0.0,0.0,-0.7,BND,defer_human,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.9428,0.0,0.08,0.4,0.133333,0.204444,0.795556,keep_baseline,False,0.0,not_configured,
CO_12,ANS_CO_1405,17.0,13.0,12.0,12.0,13.0,13.0,-4.0,-5.0,-5.0,-4.0,-4.0,4.0,5.0,5.0,4.0,4.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8165,0.0,0.0,0.4,0.28,0.226667,0.773333,accept_structured_raise,False,0.0,not_configured,
CO_12,ANS_CO_1400,18.0,13.0,11.3,11.3,15.3,15.3,-5.0,-6.7,-6.7,-2.7,-2.7,5.0,6.7,6.7,2.7,2.7,-1.7,0.0,4.0,4.0,0.0,4.0,2.3,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.2472,0.0,0.0,0.6,0.213333,0.271111,0.728889,accept_structured_raise,False,0.0,not_configured,
CO_12,ANS_CO_1435,19.0,25.0,23.0,23.0,23.0,23.0,6.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.633,0.0,0.0,0.8,0.226667,0.342222,0.657778,keep_baseline,False,0.0,not_configured,
CO_12,ANS_CO_1441,17.0,19.0,19.8,19.8,19.8,19.8,2.0,2.8,2.8,2.8,2.8,2.0,2.8,2.8,2.8,2.8,-0.8,0.0,0.0,0.0,0.0,0.0,-0.8,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.8833,0.0,0.0,0.88,0.226667,0.368889,0.631111,keep_baseline,False,0.0,not_configured,
CO_12,ANS_CO_1445,9.0,7.0,7.3,7.3,7.3,7.3,-2.0,-1.7,-1.7,-1.7,-1.7,2.0,1.7,1.7,1.7,1.7,0.3,0.0,0.0,0.0,0.0,0.0,0.3,BND,defer_human,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.2472,0.0,0.08,0.6,0.133333,0.271111,0.728889,keep_baseline,False,0.0,not_configured,
CO_12,ANS_CO_1457,22.0,25.0,21.7,21.7,20.7,20.7,3.0,-0.3,-0.3,-1.3,-1.3,3.0,0.3,0.3,1.3,1.3,2.7,0.0,-1.0,-1.0,0.0,-1.0,1.7,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,2.8674,0.0,0.0,1.0,0.16,0.386667,0.613333,accept_structured_lower,False,0.0,not_configured,
CO_12,ANS_CO_1485,17.0,15.0,15.2,15.2,11.1,11.1,-2.0,-1.8,-1.8,-5.9,-5.9,2.0,1.8,1.8,5.9,5.9,0.2,0.0,-4.1,-4.1,0.0,-4.1,-3.9,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.8833,0.0,0.08,0.92,0.253333,0.417778,0.582222,accept_structured_lower,False,0.0,not_configured,
CO_13,ANS_CO_1531,19.0,20.0,19.0,19.0,16.0,16.0,1.0,0.0,0.0,-3.0,-3.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,-3.0,-3.0,0.0,-3.0,-2.0,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.4142,0.0,0.0,0.75,0.116667,0.288889,0.711111,accept_structured_lower,False,0.0,not_configured,
CO_13,ANS_CO_1521,15.0,15.5,14.7,14.7,15.7,15.7,0.5,-0.3,-0.3,0.7,0.7,0.5,0.3,0.3,0.7,0.7,0.2,0.0,-0.4,-0.4,0.0,-0.4,-0.2,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.1785,0.0,0.0,0.625,0.133333,0.252778,0.747222,accept_structured_raise,False,0.0,not_configured,
CO_13,ANS_CO_1563,18.0,20.0,18.3,18.3,18.3,18.3,2.0,0.3,0.3,0.3,0.3,2.0,0.3,0.3,0.3,0.3,1.7,0.0,0.0,0.0,0.0,0.0,1.7,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.2472,0.0,0.0,0.75,0.333333,0.361111,0.638889,keep_baseline,False,0.0,not_configured,
CO_13,ANS_CO_1588,15.0,6.0,9.2,9.2,9.2,9.2,-9.0,-5.8,-5.8,-5.8,-5.8,9.0,5.8,5.8,5.8,5.8,3.2,0.0,0.0,0.0,0.0,0.0,3.2,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,2.3214,0.0,0.0,1.0,0.116667,0.372222,0.627778,keep_baseline,False,0.0,not_configured,
CO_13,ANS_CO_1598,18.0,10.0,12.3,12.3,12.3,12.3,-8.0,-5.7,-5.7,-5.7,-5.7,8.0,5.7,5.7,5.7,5.7,2.3,0.0,0.0,0.0,0.0,0.0,2.3,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.6997,0.0,0.0,1.0,0.2,0.4,0.6,keep_baseline,False,0.0,not_configured,
CO_13,ANS_CO_1604,14.0,1.0,1.2,1.2,1.2,1.2,-13.0,-12.8,-12.8,-12.8,-12.8,13.0,12.8,12.8,12.8,12.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.2357,0.0,0.375,0.125,0.5,0.333333,0.666667,keep_baseline,False,0.0,not_configured,
CO_13,ANS_CO_1605,16.0,15.5,14.7,14.7,13.2,13.2,-0.5,-1.3,-1.3,-2.8,-2.8,0.5,1.3,1.3,2.8,2.8,-0.8,0.0,-1.5,-1.5,0.0,-1.5,-2.3,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.9293,0.0,0.0,1.0,0.25,0.416667,0.583333,accept_structured_lower,False,0.0,not_configured,
CO_13,ANS_CO_1612,15.0,17.0,17.3,17.3,17.3,17.3,2.0,2.3,2.3,2.3,2.3,2.0,2.3,2.3,2.3,2.3,-0.3,0.0,0.0,0.0,0.0,0.0,-0.3,POS,auto_accepted,True,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,,False,0.0,not_configured,
CO_13,ANS_CO_1617,19.0,11.0,10.5,10.5,8.5,8.5,-8.0,-8.5,-8.5,-10.5,-10.5,8.0,8.5,8.5,10.5,10.5,-0.5,0.0,-2.0,-2.0,0.0,-2.0,-2.5,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.472,0.0,0.0,0.875,0.133333,0.336111,0.663889,accept_structured_lower,False,0.0,not_configured,
CO_13,ANS_CO_1633,9.0,3.0,3.2,3.2,3.2,3.2,-6.0,-5.8,-5.8,-5.8,-5.8,6.0,5.8,5.8,5.8,5.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,POS,auto_accepted,True,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.6236,0.0,0.0,0.375,0.216667,0.197222,0.802778,,False,0.0,not_configured,
CO_13,ANS_CO_1636,20.0,17.0,18.0,18.0,15.0,15.0,-3.0,-2.0,-2.0,-5.0,-5.0,3.0,2.0,2.0,5.0,5.0,1.0,0.0,-3.0,-3.0,0.0,-3.0,-2.0,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.4142,0.0,0.0,0.75,0.116667,0.288889,0.711111,accept_structured_lower,False,0.0,not_configured,
CO_13,ANS_CO_1644,18.0,20.0,18.8,18.8,18.8,18.8,2.0,0.8,0.8,0.8,0.8,2.0,0.8,0.8,0.8,0.8,1.2,0.0,0.0,0.0,0.0,0.0,1.2,BND,defer_human,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8498,0.0,0.0,0.5,0.216667,0.238889,0.761111,keep_baseline,False,0.0,not_configured,
CO_13,ANS_CO_1629,15.0,14.0,13.8,13.8,13.8,13.8,-1.0,-1.2,-1.2,-1.2,-1.2,1.0,1.2,1.2,1.2,1.2,-0.2,0.0,0.0,0.0,0.0,0.0,-0.2,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.0274,0.0,0.0,0.625,0.0,0.208333,0.791667,,False,0.0,not_configured,
CO_2,ANS_CO_536,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.166667,0.055556,0.944444,,False,0.0,not_configured,
CO_2,ANS_CO_525,20.0,20.0,14.7,14.7,10.7,10.7,0.0,-5.3,-5.3,-9.3,-9.3,0.0,5.3,5.3,9.3,9.3,-5.3,0.0,-4.0,-4.0,0.0,-4.0,-9.3,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,3.7712,0.0,0.0,1.0,0.5,0.5,0.5,accept_structured_lower,False,0.0,not_configured,
CO_2,ANS_CO_566,5.0,2.0,2.0,2.0,2.0,2.0,-3.0,-3.0,-3.0,-3.0,-3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.86,0.9,0.0,0.9,0.6,0.4,keep_baseline,False,0.0,not_configured,
CO_2,ANS_CO_556,19.0,20.0,18.7,18.7,18.7,18.7,1.0,-0.3,-0.3,-0.3,-0.3,1.0,0.3,0.3,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.7,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.8856,0.0,0.0,1.0,0.133333,0.377778,0.622222,keep_baseline,False,0.0,not_configured,
