question,student_id,teacher,single_first_score,model_avg_score,selected_baseline_score,three_way_core_score,final_calibrated_score,single_diff,avg_diff,selected_diff,core_diff,final_diff,single_abs_error,avg_abs_error,selected_abs_error,core_abs_error,final_abs_error,avg_gain_vs_single,selected_gain_vs_avg,final_gain_vs_selected,core_gain_vs_avg,residual_gain_vs_core,final_gain_vs_avg,final_gain_vs_single,route,sequential_outcome,baseline_serious_error,risk_captured_by_route,safe_pos,task_type,complex_derivation_task,upper_consensus_eligible,baseline_policy,baseline_score_source,std_dev,blank_rate,U_E,U_S,U_R,primary_risk,primary_mu,boundary_action,score_calibration_applied,score_calibration_correction,score_calibration_reason,score_calibration_lookup
CO_4,ANS_CO_668,20.0,19.0,19.7,19.7,19.7,19.7,-1.0,-0.3,-0.3,-0.3,-0.3,1.0,0.3,0.3,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.7,BND,auto_kept_after_review,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_baseline,False,0.0,zero_correction,global:*
CO_4,ANS_CO_670,18.0,18.0,18.2,18.2,18.2,18.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,-0.2,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.1,0.125,0.1,0.108333,0.891667,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_672,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.1,0.0,0.1,0.066667,0.933333,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_673,20.0,20.0,20.2,20.0,20.0,20.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.2,0.0,0.2,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.05,0.125,0.066667,0.080556,0.919444,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_674,11.0,9.5,8.2,8.2,8.2,8.2,-1.5,-2.8,-2.8,-2.8,-2.8,1.5,2.8,2.8,2.8,2.8,-1.3,0.0,0.0,0.0,0.0,0.0,-1.3,BND,defer_human,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.11,0.15,0.75,0.266667,0.388889,0.611111,keep_baseline,False,0.0,zero_correction,global:*
CO_4,ANS_CO_675,20.0,18.5,18.8,18.8,18.8,18.8,-1.5,-1.2,-1.2,-1.2,-1.2,1.5,1.2,1.2,1.2,1.2,0.3,0.0,0.0,0.0,0.0,0.0,0.3,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.05,0.125,0.05,0.075,0.925,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_666,15.0,9.0,8.4,8.4,7.65,7.65,-6.0,-6.6,-6.6,-7.35,-7.35,6.0,6.6,6.6,7.35,7.35,-0.6,0.0,-0.75,-0.75,0.0,-0.75,-1.35,BND,auto_adjusted,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.825,0.11,0.3,0.4375,0.358333,0.365278,0.634722,accept_structured_lower,False,0.0,zero_correction,global:*
CO_4,ANS_CO_678,9.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.1,0.0,0.1,0.066667,0.933333,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_681,17.0,19.0,19.0,19.0,19.0,19.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_679,14.0,13.0,15.3,15.3,16.3,16.3,-1.0,1.3,1.3,2.3,2.3,1.0,1.3,1.3,2.3,2.3,-0.3,0.0,-1.0,-1.0,0.0,-1.0,-1.3,BND,auto_adjusted,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.6499,0.0,0.1,0.875,0.1,0.358333,0.641667,accept_structured_raise,False,0.0,zero_correction,global:*
CO_4,ANS_CO_683,15.0,14.0,13.5,13.5,14.0,14.0,-1.0,-1.5,-1.5,-1.0,-1.0,1.0,1.5,1.5,1.0,1.0,-0.5,0.0,0.5,0.5,0.0,0.5,0.0,BND,auto_adjusted,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.0,0.1,0.25,0.116667,0.155556,0.844444,accept_structured_raise,False,0.0,zero_correction,global:*
CO_4,ANS_CO_685,8.0,3.5,3.3,3.3,3.3,3.3,-4.5,-4.7,-4.7,-4.7,-4.7,4.5,4.7,4.7,4.7,4.7,-0.2,0.0,0.0,0.0,0.0,0.0,-0.2,POS,auto_accepted,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.33,0.4,0.125,0.4,0.308333,0.691667,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_689,18.0,20.0,20.0,20.0,20.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.1,0.0,0.141667,0.080556,0.919444,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_692,15.0,19.0,19.0,19.0,19.0,19.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.1,0.0,0.141667,0.080556,0.919444,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_688,7.0,7.5,6.7,6.7,4.95,4.95,0.5,-0.3,-0.3,-2.05,-2.05,0.5,0.3,0.3,2.05,2.05,0.2,0.0,-1.75,-1.75,0.0,-1.75,-1.55,BND,auto_adjusted,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.6236,0.33,0.3,0.375,0.333333,0.336111,0.663889,accept_structured_lower,False,0.0,zero_correction,global:*
CO_4,ANS_CO_695,19.0,14.5,14.2,14.2,14.2,14.2,-4.5,-4.8,-4.8,-4.8,-4.8,4.5,4.8,4.8,4.8,4.8,-0.3,0.0,0.0,0.0,0.0,0.0,-0.3,POS,auto_accepted,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2041,0.11,0.2,0.125,0.2,0.175,0.825,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_698,11.0,7.5,6.8,6.8,8.8,8.8,-3.5,-4.2,-4.2,-2.2,-2.2,3.5,4.2,4.2,2.2,2.2,-0.7,0.0,2.0,2.0,0.0,2.0,1.3,BND,auto_adjusted,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.3123,0.44,0.45,0.75,0.533333,0.577778,0.422222,accept_structured_raise,False,0.0,zero_correction,global:*
CO_4,ANS_CO_699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_697,14.0,14.5,14.2,14.2,14.2,14.2,0.5,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.3,BND,auto_kept_after_review,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8498,0.0,0.1,0.5,0.183333,0.261111,0.738889,keep_baseline,False,0.0,zero_correction,global:*
CO_4,ANS_CO_703,11.0,9.5,9.3,9.3,9.3,9.3,-1.5,-1.7,-1.7,-1.7,-1.7,1.5,1.7,1.7,1.7,1.7,-0.2,0.0,0.0,0.0,0.0,0.0,-0.2,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.1,0.125,0.1,0.108333,0.891667,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_700,16.0,13.5,12.5,12.5,13.5,13.5,-2.5,-3.5,-3.5,-2.5,-2.5,2.5,3.5,3.5,2.5,2.5,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,BND,auto_adjusted,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.4142,0.0,0.0,0.75,0.116667,0.288889,0.711111,accept_structured_raise,False,0.0,zero_correction,global:*
CO_4,ANS_CO_704,5.0,2.5,2.5,2.5,2.5,2.5,-2.5,-2.5,-2.5,-2.5,-2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.78,0.75,0.0,0.75,0.5,0.5,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_708,9.0,13.0,13.0,13.0,13.0,13.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.4,0.0,0.4,0.266667,0.733333,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_709,18.0,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.05,0.0,0.075,0.041667,0.958333,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_714,16.0,15.5,15.5,15.5,15.5,15.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.633,0.0,0.1,1.0,0.183333,0.427778,0.572222,keep_baseline,False,0.0,zero_correction,global:*
CO_4,ANS_CO_715,20.0,19.0,19.0,19.0,19.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.1,0.0,0.1,0.066667,0.933333,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_719,15.0,12.5,11.8,11.8,10.55,10.55,-2.5,-3.2,-3.2,-4.45,-4.45,2.5,3.2,3.2,4.45,4.45,-0.7,0.0,-1.25,-1.25,0.0,-1.25,-1.95,BND,auto_adjusted,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.05,0.25,0.141667,0.147222,0.852778,accept_structured_lower,False,0.0,zero_correction,global:*
CO_4,ANS_CO_720,20.0,18.0,19.3,19.3,19.3,19.3,-2.0,-0.7,-0.7,-0.7,-0.7,2.0,0.7,0.7,0.7,0.7,1.3,0.0,0.0,0.0,0.0,0.0,1.3,BND,auto_kept_after_review,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_baseline,False,0.0,zero_correction,global:*
CO_4,ANS_CO_721,15.0,15.5,15.8,15.8,15.8,15.8,0.5,0.8,0.8,0.8,0.8,0.5,0.8,0.8,0.8,0.8,-0.3,0.0,0.0,0.0,0.0,0.0,-0.3,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.11,0.15,0.125,0.15,0.141667,0.858333,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_717,15.0,18.0,18.0,18.0,18.0,18.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.1,0.5,0.158333,0.252778,0.747222,keep_baseline,False,0.0,zero_correction,global:*
CO_4,ANS_CO_725,16.0,17.0,15.0,15.0,13.0,13.0,1.0,-1.0,-1.0,-3.0,-3.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,BND,auto_adjusted,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.4142,0.0,0.0,0.75,0.15,0.3,0.7,accept_structured_lower,False,0.0,zero_correction,global:*
CO_4,ANS_CO_727,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.67,0.65,0.0,0.65,0.433333,0.566667,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_722,16.0,15.75,16.4,16.4,15.4,15.4,-0.25,0.4,0.4,-0.6,-0.6,0.25,0.4,0.4,0.6,0.6,-0.15,0.0,-0.2,-0.2,0.0,-0.2,-0.35,BND,auto_adjusted,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7728,0.0,0.05,0.4375,0.133333,0.206944,0.793056,accept_structured_lower,False,0.0,zero_correction,global:*
CO_4,ANS_CO_731,12.0,5.5,7.8,7.8,11.8,11.8,-6.5,-4.2,-4.2,-0.2,-0.2,6.5,4.2,4.2,0.2,0.2,2.3,0.0,4.0,4.0,0.0,4.0,6.3,BND,auto_adjusted,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,3.2998,0.56,0.65,1.0,0.666667,0.772222,0.227778,accept_structured_raise,False,0.0,zero_correction,global:*
CO_4,ANS_CO_732,12.0,12.0,13.2,13.2,14.2,14.2,0.0,1.2,1.2,2.2,2.2,0.0,1.2,1.2,2.2,2.2,-1.2,0.0,-1.0,-1.0,0.0,-1.0,-2.2,BND,auto_adjusted,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8498,0.11,0.175,0.5,0.291667,0.322222,0.677778,accept_structured_raise,False,0.0,zero_correction,global:*
CO_4,ANS_CO_735,17.0,20.0,20.2,20.0,20.0,20.0,3.0,3.2,3.0,3.0,3.0,3.0,3.2,3.0,3.0,3.0,-0.2,0.2,0.0,0.2,0.0,0.2,0.0,POS,auto_accepted,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.05,0.125,0.066667,0.080556,0.919444,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_737,16.0,17.5,16.5,16.5,16.5,16.5,1.5,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,BND,defer_human,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.1,0.5,0.2,0.266667,0.733333,keep_baseline,False,0.0,zero_correction,global:*
CO_4,ANS_CO_738,17.0,19.0,18.8,18.8,18.8,18.8,2.0,1.8,1.8,1.8,1.8,2.0,1.8,1.8,1.8,1.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.05,0.125,0.05,0.075,0.925,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_740,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.44,0.45,0.0,0.45,0.3,0.7,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_730,8.0,9.5,9.8,9.8,13.8,13.8,1.5,1.8,1.8,5.8,5.8,1.5,1.8,1.8,5.8,5.8,-0.3,0.0,-4.0,-4.0,0.0,-4.0,-4.3,BND,auto_adjusted,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.6499,0.11,0.25,1.0,0.433333,0.561111,0.438889,accept_structured_raise,False,0.0,zero_correction,global:*
CO_4,ANS_CO_742,8.0,8.5,8.5,8.5,8.5,8.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.35,0.0,0.35,0.233333,0.766667,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_741,15.0,16.0,15.8,15.8,15.8,15.8,1.0,0.8,0.8,0.8,0.8,1.0,0.8,0.8,0.8,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.2,0.125,0.216667,0.180556,0.819444,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_743,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.78,0.8,0.0,0.8,0.533333,0.466667,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_747,8.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.25,0.0,0.25,0.166667,0.833333,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_748,14.0,4.0,6.7,6.7,10.7,10.7,-10.0,-7.3,-7.3,-3.3,-3.3,10.0,7.3,7.3,3.3,3.3,2.7,0.0,4.0,4.0,0.0,4.0,6.7,BND,auto_adjusted,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,3.7712,0.33,0.4,1.0,0.483333,0.627778,0.372222,accept_structured_raise,False,0.0,zero_correction,global:*
CO_4,ANS_CO_751,6.0,6.0,6.3,6.3,6.3,6.3,0.0,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3,-0.3,0.0,0.0,0.0,0.0,0.0,-0.3,BND,defer_human,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.33,0.475,0.25,0.491667,0.405556,0.594444,keep_baseline,False,0.0,zero_correction,global:*
CO_4,ANS_CO_752,15.0,18.0,16.2,16.2,15.7,15.7,3.0,1.2,1.2,0.7,0.7,3.0,1.2,1.2,0.7,0.7,1.8,0.0,0.5,0.5,0.0,0.5,2.3,BND,auto_adjusted,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.3123,0.11,0.1,0.75,0.225,0.358333,0.641667,accept_structured_lower,False,0.0,zero_correction,global:*
CO_4,ANS_CO_753,9.0,10.5,10.5,10.5,10.5,10.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.45,0.0,0.45,0.3,0.7,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_755,15.0,12.5,12.2,12.2,12.2,12.2,-2.5,-2.8,-2.8,-2.8,-2.8,2.5,2.8,2.8,2.8,2.8,-0.3,0.0,0.0,0.0,0.0,0.0,-0.3,POS,auto_accepted,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.22,0.35,0.125,0.366667,0.280556,0.719444,,False,0.0,zero_correction,global:*
CO_4,ANS_CO_756,17.0,13.0,13.7,13.7,13.7,13.7,-4.0,-3.3,-3.3,-3.3,-3.3,4.0,3.3,3.3,3.3,3.3,0.7,0.0,0.0,0.0,0.0,0.0,0.7,BND,auto_kept_after_review,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.11,0.1,0.5,0.183333,0.261111,0.738889,keep_baseline,False,0.0,zero_correction,global:*
CO_4,ANS_CO_754,20.0,18.0,18.8,18.8,19.3,19.3,-2.0,-1.2,-1.2,-0.7,-0.7,2.0,1.2,1.2,0.7,0.7,0.8,0.0,0.5,0.5,0.0,0.5,1.3,BND,auto_adjusted,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8498,0.0,0.1,0.5,0.191667,0.263889,0.736111,accept_structured_raise,False,0.0,zero_correction,global:*
CO_4,ANS_CO_757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,,False,0.0,zero_correction,global:*
